"","Language","CanonicalName","CommonName","IndexFG","n","ScientificName2023","Genus2023","Family2023","Order2023","ScientificName1974","Genus1974","Family1974","Order1974","ScientificName2021","ScientificNameV3","BeakLengthCulmen","BeakLengthNares","BeakWidth","BeakDepth","TarsusLength","WingLength","KippsDistance","Secondary","HandWingIndex","TailLength","Mass","IsoPer","zIsoPer","tSNE1per","tSNE2per","VarPer","IsoPhy","zIsoPhy","Iso23","zIso23","Iso74","zIso74","cBlack","cWhite","cYellow","cBlue","cRed","cGreen","cElaboration","cDiversity","IsoCol","zIsoCol","zcElaboration","zcDiversity","VarPhy"
"154","Anindilyakwa","Rhipidura phasiana","Mangrove Fantail","Ani.52",9,"Rhipidura phasiana","Rhipidura","Rhipiduridae","Passeriformes","Rhipidura fuliginosa","Rhipidura","Muscicapidae","Passeriformes","Rhipidura phasiana","Rhipidura phasiana",12.5,5.7,3.6,2.8,17.1,66.8,12.2,54.6,18.2,77.6,6.9,0.54,-0.6,-0.273244844443354,6.12035439352226,1.13278588179069,30.88,-0.56,1,-0.82,1,-0.8,0.244906435,0.096301363,0.013240827,0,0,0,23.05034602,30,0.22,-0.5,-0.98,-0.76,82.4340117725365
"155","Anindilyakwa","Pomatostomus temporalis","Grey-crowned Babbler","Ani.53",1,"Pomatostomus temporalis","Pomatostomus","Pomatostomidae","Passeriformes","Pomatostomus temporalis","Pomatostomus","Timaliidae","Passeriformes","Pomatostomus temporalis","Pomatostomus temporalis",32.1,20.1,4.4,6.6,32.2,107.6,11.2,91,11,110.2,75,1.1,0.38,-0.886685645021855,3.13681855744838,0,20.61,-0.89,3,1.77,3,1.92,0.109880542,0.209278027,0.003831017,0,0,3.48e-05,23.28579013,32,0.13,-0.68,-0.95,-0.64,0
"156","Anindilyakwa","Smicrornis brevirostris","Weebill","Ani.54",13,"Smicrornis brevirostris","Smicrornis","Acanthizidae","Passeriformes","Smicrornis flavescens","Smicrornis","Sylviidae","Passeriformes","Smicrornis brevirostris","Smicrornis brevirostris",8,4,2.4,2.8,15.7,49.6,8.4,42.1,16.6,34,5.3,0.94,0.09,-0.0599773954323502,6.93389725539401,0.900745168667995,37.71,-0.34,2,0.48,2,0.56,0.025767808,0.119230639,0.342823062,0,0,4.98e-05,30.85974844,27.5,0.3,-0.33,0.28,-0.91,78.7194160823696
"157","Anindilyakwa","Colluricincla harmonica","Grey Shrike-thrush","Ani.55",3,"Colluricincla harmonica","Colluricincla","Pachycephalidae","Passeriformes","Colluricincla harmonica","Colluricincla","Muscicapidae","Passeriformes","Colluricincla harmonica","Colluricincla harmonica",26.4,14.6,5.5,7.9,31.1,123.2,23.9,100.5,19.2,102.1,65.8,0.53,-0.61,-1.00610390261644,2.06209291640194,1.03510255298721,33.49,-0.47,1,-0.82,1,-0.8,0.077950105,0.1424344985,0.050715253,0,0,9.45e-06,18.928770395,27.66666667,0.16,-0.61,-1.65,-0.9,123.747067850737
"158","Anindilyakwa","Gymnorhina tibicen","Australian Magpie","Ani.56",2,"Gymnorhina tibicen","Gymnorhina","Artamidae","Passeriformes","Gymnorhina tibicen","Gymnorhina","Cracticidae","Passeriformes","Gymnorhina tibicen","Gymnorhina tibicen",54.7,35.8,11.9,15.8,56.2,256.6,108.3,157.9,40.7,137.2,284.9,1.03,0.25,-0.0628640365101913,-3.24469941673468,0.871141592066004,29.97,-0.59,2,0.48,2,0.56,0.432624826,0.230773581,0,0.00031731,0.0001195,0,34.68952852,29.66666667,0.26,-0.4,0.91,-0.78,30.6758502535501
"159","Anindilyakwa","Eudynamys orientalis","Pacific Koel","Ani.60",1,"Eudynamys orientalis","Eudynamys","Cuculidae","Cuculiformes","Eudynamys orientalis","Eudynamys","Cuculidae","Cuculiformes","Eudynamys orientalis","Eudynamys orientalis",36.2,21.6,10.5,11.9,38.1,217.2,52.6,164.6,24.2,216.2,194.9,1.2,0.55,-0.830692599879695,-1.97893335305601,0,66.77,0.59,2,0.48,2,0.56,0.828415418,0.022989565,0,0.001450421,0.00068431,3.07e-05,36.74212472,28.5,0.9,0.9,1.24,-0.85,0
"160","Anindilyakwa","Burhinus grallarius","Bush Thick-knee","Ani.66",1,"Burhinus grallarius","Burhinus","Burhinidae","Charadriiformes","Burhinus grallarius","Burhinus","Burhinidae","Charadriiformes","Burhinus grallarius","Burhinus grallarius",57.1,25.4,10.5,10.7,131.5,290.8,127.6,159.9,44.4,174.2,648.1,1.41,0.9,0.0249860537621189,-4.02730942689957,0,46.05,-0.07,2,0.48,2,0.56,0.054743487,0.408171863,0.008883122,2.77e-05,0,1.3e-05,26.21579088,36.5,0.22,-0.48,-0.47,-0.36,0
"161","Anindilyakwa","Artamus leucorynchus","White-breasted Woodswallow","Ani.72",2,"Artamus leucorynchus","Artamus","Artamidae","Passeriformes","Artamus leucorynchus","Artamus","Artamidae","Passeriformes","Artamus leucorynchus","Artamus leucorynchus",22.1,14.7,8.3,8.3,18.4,131.4,59,73,44.8,59,41.7,1.22,0.58,-0.0848191120289278,2.06503731829303,0.857878605517241,31.7,-0.53,1,-0.82,1,-0.8,0.16007654,0.212219891,0,0.00197732,0,0,30.97151176,20,0.24,-0.44,0.3,-1.37,52.4733437311787
"162","Anindilyakwa","Chroicocephalus novaehollandiae","Silver Gull","Ani.10",1,"Chroicocephalus novaehollandiae","Chroicocephalus","Laridae","Charadriiformes","Larus novaehollandiae","Larus","Laridae","Charadriiformes","Chroicocephalus novaehollandiae","Larus novaehollandiae",39.6,17.5,5.3,10.2,44.3,277.3,146.5,129.8,53,107.6,269,1.13,0.42,0.296076528917378,-1.45203554322874,0,18.26,-0.96,2,0.48,2,0.56,0.038224864,0.757494618,5.51e-05,0,0.019793485,0,37.58026691,37,0.27,-0.39,1.38,-0.33,0
"163","Anindilyakwa","Falco peregrinus","Peregrine Falcon","Ani.35",11,"Falco peregrinus","Falco","Falconidae","Falconiformes","Falco peregrinus","Falco","Falconidae","Falconiformes","Falco peregrinus","Falco peregrinus",31.1,18.4,13.7,15.4,45.1,314.7,165,152.6,52.2,143,760,0.9,0.03,-0.375681254531961,-3.41561291765664,1.50509595233034,44.52,-0.12,1,-0.82,1,-0.8,0.129344958,0.159888076,0.015501186,0.000137,0.001446724,4.25e-05,24.77570892,44.26666667,0.18,-0.57,-0.7,0.12,135.716891874062
"164","Anindilyakwa","Dromaius novaehollandiae","Emu","Ani.76",1,"Dromaius novaehollandiae","Dromaius","Casuariidae","Casuariiformes","Dromaius novaehollandiae","Dromaius","Dromaiidae","Casuariiformes","Dromaius novaehollandiae","Dromaius novaehollandiae",81.5,26.5,32.2,17.7,382.8,124.5,0.1,124.4,0.1,430,34093.3,7.08,10.7,0.143201790997183,-7.60194637421159,0,222.05,5.57,4,3.07,4,3.28,0.4280740155,0.051321983,0.000789723,0.0003894395,5.24e-05,0,26.660922115,29.166666665,0.1,-0.74,-0.4,-0.81,0
"165","Anindilyakwa","Caprimulgus macrurus","Large-tailed Nightjar","Ani.40",2,"Caprimulgus macrurus","Caprimulgus","Caprimulgidae","Caprimulgiformes","Caprimulgus macrurus","Caprimulgus","Caprimulgidae","Caprimulgiformes","Caprimulgus macrurus","Caprimulgus macrurus",22.3,7.7,5.1,3.2,13,179.2,84.5,94.7,47.1,124.8,66.2,1.03,0.25,0.4852400622982,2.39889730111252,0.554302238639856,86.48,1.23,2,0.48,2,0.56,0.3019740515,0.100661086,0.040119669,8.275e-05,5.155e-05,2.11e-05,25.79963406,45.714285715,0.16,-0.61,-0.54,0.2,86.4812804062208
"166","Anindilyakwa","Tyto alba","Barn Owl","Ani.41",1,"Tyto alba","Tyto","Tytonidae","Strigiformes","Tyto alba","Tyto","Tytonidae","Strigiformes","Tyto alba","Tyto alba",32.1,17.6,8.8,13.5,59.7,285.6,115.9,169.7,40.6,119.5,403.3,1.07,0.33,-0.336340995148656,-2.51321653487245,0,87.27,1.25,3,1.77,3,1.92,0.072377145,0.220041472,0.05292529,0.0001269,0.000843706,4.43e-05,25.57676919,59.64285714,0.12,-0.7,-0.57,1.06,0
"167","Anindilyakwa","Philemon buceroides","Helmeted Friarbird","Ani.46",3,"Philemon buceroides","Philemon","Meliphagidae","Passeriformes","Philemon novaeguineae","Philemon","Meliphagidae","Passeriformes","Philemon buceroides","Philemon buceroides",43.1,22.6,6.3,10,36.6,147.6,24.8,116.5,17.6,127.7,108.6,0.89,0,-1.15662526632565,0.435892475606166,0.530048343672082,48.68,0.01,1,-0.82,1,-0.8,0.050859029,0.080787459,0.009277215,0,0,0,15.22483165,25.33333333,0.09,-0.77,-2.26,-1.05,67.0960457877914
"168","Anindilyakwa","Philemon citreogularis","Little Friarbird","Ani.46",3,"Philemon citreogularis","Philemon","Meliphagidae","Passeriformes","Philemon citreogularis","Philemon","Meliphagidae","Passeriformes","Philemon citreogularis","Philemon citreogularis",31.4,16.8,4.6,6.5,27.3,127.2,25.9,103.1,20,103.3,60.6,0.5,-0.66,-0.918417503808032,2.18124427316213,0.530048343672082,30.99,-0.55,1,-0.82,1,-0.8,0.042151969,0.20040673,0.041227584,0.001220189,0,0,19.2778906,29,0.32,-0.28,-1.6,-0.82,67.0960457877914
"169","Anindilyakwa","Lalage leucomela","Varied Triller","Ani.47",7,"Lalage leucomela","Lalage","Campephagidae","Passeriformes","Lalage leucomela","Lalage","Campephagidae","Passeriformes","Lalage leucomela","Lalage leucomela",18.5,10.5,5,4.9,21.3,97.8,26,71.9,26.6,78.7,29.3,0.55,-0.58,-0.296703125728395,3.87291935119095,1.18239652338141,64.17,0.51,1,-0.82,1,-0.8,0.340873106,0.333774459,0.00333603,3.475e-05,0,1.09e-05,33.2590193,23.66666667,0.23,-0.47,0.67,-1.15,105.684236300099
"170","Anindilyakwa","Gerygone magnirostris","Large-billed Gerygone","Ani.54",13,"Gerygone magnirostris","Gerygone","Acanthizidae","Passeriformes","Gerygone magnirostris","Gerygone","Sylviidae","Passeriformes","Gerygone magnirostris","Gerygone magnirostris",12.4,7.1,3.2,3,16.9,54.6,8.3,46.5,15.2,40,6.8,0.34,-0.94,-0.156155028357117,6.59153400354723,0.900745168667995,26.13,-0.71,1,-0.82,1,-0.8,0.014445112,0.554003224,0.006226886,0,0,0,30.98603034,22,0.21,-0.5,0.3,-1.25,78.7194160823696
"171","Anindilyakwa","Cacomantis variolosus","Brush Cuckoo","Ani.55",3,"Cacomantis variolosus","Cacomantis","Cuculidae","Cuculiformes","Cacomantis variolosus","Cacomantis","Cuculidae","Cuculiformes","Cacomantis variolosus","Cacomantis variolosus",20.5,12.9,5.3,5.4,16.3,115.4,45.5,72.9,38.3,112.9,35.8,1.18,0.51,-0.129476307560167,2.83530966644834,1.03510255298721,59.52,0.36,1,-0.82,2,0.56,0.2303912735,0.050082337,0.0041978135,1.81e-06,0,8.025e-06,20.30425966,35.24107143,0.11,-0.7,-1.43,-0.44,123.747067850737
"172","Anindilyakwa","Centropus phasianinus","Pheasant Coucal","Ani.58",1,"Centropus phasianinus","Centropus","Cuculidae","Cuculiformes","Centropus phasianinus","Centropus","Cuculidae","Cuculiformes","Centropus phasianinus","Centropus phasianinus",38.4,21.6,10.8,16.9,54.3,246.2,32.4,213.4,13.3,335.5,382,1.48,1.03,-1.178132968054,-4.14585660083118,0,112.74,2.07,2,0.48,2,0.56,0.2770965995,0.0783812705,0.0105779385,8.05e-06,0.0002238395,1.3e-05,24.16545697,38.166666665,0.16,-0.61,-0.8,-0.26,0
"173","Anindilyakwa","Cincloramphus timoriensis","Tawny Grassbird","Ani.18",19,"Cincloramphus timoriensis","Cincloramphus","Locustellidae","Passeriformes","Megalurus timoriensis","Megalurus","Sylviidae","Passeriformes","Cincloramphus timoriensis","Megalurus timoriensis",15.5,8.7,3.4,3.9,22,58.8,9.3,59.4,13.5,78.8,21.6,0.94,0.09,0.0294459516017902,5.62843815516872,1.45543723346627,31.7,-0.53,3,1.77,2,0.56,0.069171037,0.169327537,0.02454299,9.83e-05,1.36e-05,0,21.82611583,42.5,0.29,-0.35,-1.18,0.01,102.353577294903
"174","Anindilyakwa","Coracina papuensis","White-bellied Cuckooshrike","Ani.51",2,"Coracina papuensis","Coracina","Campephagidae","Passeriformes","Coracina hypoleuca","Coracina","Campephagidae","Passeriformes","Coracina papuensis","Coracina papuensis",28.4,20,9.8,9.6,23.7,146.3,44.6,103.1,30.3,110.7,63.5,0.47,-0.72,-0.91948208998836,0.648136032181314,0.570475323194223,22.7,-0.82,1,-0.82,1,-0.8,0.0722113685,0.421766094,0.0001325215,8.4845e-05,0,0,30.931672575,20.166666665,0.13,-0.66,0.3,-1.36,22.6954772561108
"175","Anindilyakwa","Megapodius reinwardt","Orange-footed Megapode","Ani.59",1,"Megapodius reinwardt","Megapodius","Megapodiidae","Galliformes","Megapodius reinwardt","Megapodius","Megapodiidae","Galliformes","Megapodius reinwardt","Megapodius reinwardt",27,13.7,6.8,8.1,65.4,230.8,53.9,181.9,22.8,88.2,875.8,1.23,0.6,-0.869805375263353,-1.32028481919735,0,121.78,2.36,3,1.77,3,1.92,0.188917306,0.015724164,0.002746993,0,0.019532064,0,24.42695657,54,0.41,-0.1,-0.76,0.71,0
"176","Anindilyakwa","Corvus orru","Torresian Crow","Ani.67",1,"Corvus orru","Corvus","Corvidae","Passeriformes","Corvus cecilae","Corvus","Corvidae","Passeriformes","Corvus orru","Corvus orru",60.1,41.1,16.5,20.2,57,327.4,118.7,204.5,36.7,166.7,508,1.03,0.25,-0.0458610639176905,-4.42454286526212,0,20.78,-0.88,3,1.77,3,1.92,0.297172072,0.034441832,0,0.188551343,0,0,33.52710963,23,1.41,1.94,0.72,-1.19,0
"177","Anindilyakwa","Synoicus chinensis","Blue-breasted Quail","Ani.44",4,"Synoicus chinensis","Synoicus","Phasianidae","Galliformes","Coturnix chinensis","Coturnix","Phasianidae","Galliformes","Synoicus chinensis","Coturnix chinensis",13,7.4,3.3,4.2,19,69.7,16.3,57,22.2,27,40.4,0.87,-0.02,0.000248528401932808,5.80549099378268,1.06158371632406,12.76,-1.14,1,-0.82,2,0.56,0.063174586,0.022463002,0.004172694,0,0.000931901,1.39e-05,20.52557514,58,0.3,-0.33,-1.39,0.96,146.65018701673
"178","Anindilyakwa","Colluricincla megarhyncha","Rufous Shrike-Thrush","Ani.55",3,"Colluricincla megarhyncha","Colluricincla","Pachycephalidae","Passeriformes","Colluricincla megarhyncha","Colluricincla","Muscicapidae","Passeriformes","Colluricincla megarhyncha","Colluricincla megarhyncha",21.1,13.2,5.1,6.7,24.7,93.6,15,78.7,16,77,32.3,0.74,-0.26,-0.532952665295036,3.93998524006492,1.03510255298721,33.49,-0.47,1,-0.82,1,-0.8,0.307096238,0.027322314,0.028327551,1.18e-05,0,1.378e-05,25.46612272,38.5,0.38,-0.16,-0.59,-0.24,123.747067850737
"179","Anindilyakwa","Chalcophaps longirostris","Pacific Emerald Dove","Ani.42",3,"Chalcophaps longirostris","Chalcophaps","Columbidae","Columbiformes","Chalcophaps indica","Chalcophaps","Columbidae","Columbiformes","Chalcophaps longirostris","Chalcophaps indica",22.7,10.7,2.8,4,25.9,152,48.7,103.3,32,87,136.5,0.9,0.02,-0.0481596653068376,2.77227496131175,0.867661739280451,38.42,-0.31,2,0.48,2,0.56,0.1318893305,0.025400432,0.001855749,0.0009439355,0.0018171405,0.2818089185,25.96110021,82,1.45,2.01,-0.51,2.43,40.6055802959289
"180","Anindilyakwa","Edolisoma tenuirostre","Common Cicadabird","Ani.47",7,"Edolisoma tenuirostre","Edolisoma","Campephagidae","Passeriformes","Coracina tenuirostris","Coracina","Campephagidae","Passeriformes","Edolisoma tenuirostre","Coracina tenuirostris",25.2,14.8,7.7,7.4,24.7,116.2,31.5,83.2,27.1,85.7,60.9,0.91,0.04,-0.853773467992039,2.05338704323025,1.18239652338141,34.33,-0.45,2,0.48,1,-0.8,0.172824778,0.097914422,1.63e-05,8.16e-05,0,0,26.45350602,18.77777778,0.21,-0.5,-0.43,-1.45,105.684236300099
"181","Anindilyakwa","Myiagra nana","Paperbark Flycatcher","Ani.52",9,"Myiagra nana","Myiagra","Monarchidae","Passeriformes","Seisura inquieta","Seisura","Muscicapidae","Passeriformes","Myiagra nana","Myiagra inquieta",19.6,8.5,5.7,4.2,18.6,87.1,15.3,72,17.5,79.9,13.5,0.45,-0.74,-0.0363080208788636,4.86628426129127,1.13278588179069,34.99,-0.42,1,-0.82,2,0.56,0.222604182,0.302154947,0.012449923,0.019705184,0,0,32.58628002,24.5,0.33,-0.27,0.56,-1.1,82.4340117725365
"182","Anindilyakwa","Trichoglossus rubritorquis","Red-collared Lorikeet","Ani.65",1,"Trichoglossus rubritorquis","Trichoglossus","Psittaculidae","Psittaciformes","Trichoglossus haematodus","Trichoglossus","Psittacidae","Psittaciformes","Trichoglossus rubritorquis","Trichoglossus haematodus",22.5,19.2,11.3,19.6,17.8,147,72.9,74.1,49.6,132,113.3,0.86,-0.05,-0.118034978703274,-0.192222876215551,0,41.42,-0.22,1,-0.82,1,-0.8,0.062276841,0.030667885,0.015084835,0.102576878,0.093138476,0.236624318,35.82643273,103,3.17,5.53,1.09,3.72,0
"183","Anindilyakwa","Todiramphus sordidus","Torresian Kingfisher","Ani.69",6,"Todiramphus sordidus","Todiramphus","Alcedinidae","Coraciiformes","Halcyon chloris","Halcyon","Alcedinidae","Coraciiformes","Todiramphus sordidus","Todiramphus chloris",50.5,41.9,14.3,12.7,15.7,107.3,25.4,81.3,23.8,67.3,66.1,0.99,0.18,-0.993207589911599,1.49448033312407,1.18442040432961,23.83,-0.78,1,-0.82,1,-0.8,0.193145994,0.336599306,0.005647411,2.27e-05,0,0.194824341,33.45208486,47,1.77,2.66,0.7,0.28,88.0681867685117
"184","Anindilyakwa","Chrysococcyx minutillus","Little Bronze-Cuckoo","Ani.74",2,"Chrysococcyx minutillus","Chrysococcyx","Cuculidae","Cuculiformes","Chalcites minutillus","Chalcites","Cuculidae","Cuculiformes","Chrysococcyx minutillus","Chrysococcyx minutillus",18.7,12,5.1,4.7,14.9,92.6,35.2,57.8,37.9,59.4,18.6,0.69,-0.34,0.0724012820162819,4.069766019917,0.36941469456325,70.45,0.71,1,-0.82,1,-0.8,0.109282681,0.11355413,0.004521867,0.000450085,0.001328405,0.012499667,21.34334849,44.11111111,0.28,-0.38,-1.26,0.11,70.4547146483986
"185","Anindilyakwa","Lichmera indistincta","Brown Honeyeater","Ani.54",13,"Lichmera indistincta","Lichmera","Meliphagidae","Passeriformes","Lichmera indistincta","Lichmera","Meliphagidae","Passeriformes","Lichmera indistincta","Lichmera indistincta",18.4,9.1,2.3,3.1,16.5,65.9,10.9,54.9,16.6,50.4,11.2,0.51,-0.65,-0.352661894709855,6.12276548285736,0.900745168667995,30.99,-0.55,2,0.48,2,0.56,0.016476201,0.280641886,0.005663319,0,0,0.006202108,21.44246338,31,0.24,-0.46,-1.25,-0.7,78.7194160823696
"186","Anindilyakwa","Accipiter fasciatus","Brown Goshawk","Ani.35",11,"Accipiter fasciatus","Accipiter","Accipitridae","Accipitriformes","Accipiter fasciatus","Accipiter","Accipitridae","Falconiformes","Accipiter fasciatus","Accipiter fasciatus",28.5,19.1,11.2,15.2,71.9,269.9,103.6,167.3,38.3,206,358.7,1.07,0.33,-0.541858151119121,-3.24019582080459,1.50509595233034,36.22,-0.39,1,-0.82,1,-0.8,0.041918713,0.128846864,0.046533162,3.79e-05,0.002205811,8.686e-05,22.30754929,53.83333333,0.18,-0.58,-1.11,0.7,135.716891874062
"187","Anindilyakwa","Accipiter cirrocephalus","Collared Sparrowhawk","Ani.35",11,"Accipiter cirrocephalus","Accipiter","Accipitridae","Accipitriformes","Accipiter cirrocephalus","Accipiter","Accipitridae","Falconiformes","Accipiter cirrocephalus","Accipiter cirrocephalus",19.2,10.6,7.7,9.6,60.3,213,81.3,133.7,37.8,155.4,165.7,1.1,0.37,-0.518905400394013,-0.903270276250907,1.50509595233034,44.12,-0.13,1,-0.82,1,-0.8,0.037942329,0.154379123,0.052620479,1.25e-05,0.002357342,6.535e-05,24.01338306,53,0.16,-0.61,-0.83,0.65,135.716891874062
"188","Anindilyakwa","Ninox boobook","Southern Boobook","Ani.38",1,"Ninox boobook","Ninox","Strigidae","Strigiformes","Ninox novaeseelandiae","Ninox","Strigidae","Strigiformes","Ninox boobook","Ninox boobook",26.2,13.8,7.7,13.2,40.6,226.5,70.4,156.1,31.2,143,282.2,1.09,0.35,-0.702750481630003,-1.29268076642897,0,121.47,2.35,3,1.77,3,1.92,0.28132509,0.106113889,0.044916995,0.000196009,0.000308152,0.000561424,26.75920692,70,0.16,-0.61,-0.38,1.69,0
"189","Anindilyakwa","Rhipidura dryas","Arafura Fantail","Ani.52",9,"Rhipidura dryas","Rhipidura","Rhipiduridae","Passeriformes","Rhipidura rufifrons","Rhipidura","Muscicapidae","Passeriformes","Rhipidura dryas","Rhipidura rufifrons",13.9,6.4,4.2,3.2,20.6,69.6,12.6,57.5,18,88.7,9.2,0.54,-0.6,-0.0740309719013319,5.65929793956817,1.13278588179069,27.48,-0.67,1,-0.82,1,-0.8,0.228339575,0.194114255,0.011457091,3.27e-05,7.83e-05,7.42e-06,27.3088053,40.33333333,0.39,-0.14,-0.29,-0.13,82.4340117725365
"190","Anindilyakwa","Ardea plumifera","Plumed Egret","Ani.33",4,"Ardea plumifera","Ardea","Ardeidae","Pelecaniformes","Egretta intermedia","Egretta","Ardeidae","Ciconiiformes","Ardea intermedia","Mesophoyx intermedia",81.5,60.3,10.5,14,105.3,298.8,89.8,207.9,30.3,117.2,458.8,0.72,-0.29,0.448011745037479,-4.35381172164657,0.792577855354006,69.82,0.69,1,-0.82,1,-0.8,0.051797722,0.766623328,0.001452105,0,0.00309922,0.001665425,37.32676379,46,0.17,-0.6,1.33,0.22,78.0978336892448
"191","Anindilyakwa","Gelochelidon macrotarsa","Australian Tern","Ani.7",5,"Gelochelidon macrotarsa","Gelochelidon","Laridae","Charadriiformes","Gelochelidon nilotica","Gelochelidon","Laridae","Charadriiformes","Gelochelidon nilotica","Sterna nilotica",43.9,27.2,6.2,11.2,31.9,307.7,207.5,107.7,65.8,121.5,218.3,0.85,-0.06,0.967638012653213,-1.70393735828066,0.828617116760622,11.78,-1.17,2,0.48,2,0.56,0.049413568,0.813921455,0,0,0,0,38.64737164,16,0.21,-0.51,1.55,-1.62,42.7947493662143
"192","Anindilyakwa","Anarhynchus mongolus","Siberian Sand-Plover","Ani.18",19,"Anarhynchus mongolus","Anarhynchus","Charadriidae","Charadriiformes","Charadrius mongolus","Charadrius","Charadriidae","Charadriiformes","Charadrius mongolus","Charadrius mongolus",18,11.4,4,4.2,29.8,128.8,75.8,53.8,58.5,52.8,64,0.96,0.13,0.87878796081505,2.74207783451939,1.45543723346627,29.74,-0.59,1,-0.82,1,-0.8,0.087178203,0.362318516,0.033471098,7.6e-06,0.0048959955,0,31.80500568,45.833333335,0.29,-0.34,0.44,0.21,102.353577294903
"193","Innu","Gavia immer","Common Loon","Mon.1",2,"Gavia immer","Gavia","Gaviidae","Gaviiformes","Gavia immer","Gavia","Gaviidae","Gaviiformes","Gavia immer","Gavia immer",97,60.1,10.5,23,86.1,365.2,178,183.2,49.3,59,4956.8,1.97,2.18,6.47160011473353,0.456433683399136,0.991853356217759,89.05,1.52,1,-0.79,1,-0.78,0.429819166,0.312240128,0,0,0,0,34.39833258,22,0.26,-0.44,0.89,-1.48,107.36106196423
"194","Innu","Gavia stellata","Red-throated Loon","Mon.1",2,"Gavia stellata","Gavia","Gaviidae","Gaviiformes","Gavia stellata","Gavia","Gaviidae","Gaviiformes","Gavia stellata","Gavia stellata",63.1,37.4,7.5,12.2,66.1,275.4,130.7,143.8,47.6,45.6,1486,1.41,0.95,3.14532738770418,-0.676849765014395,0.991853356217759,107.36,2.06,1,-0.79,1,-0.78,0.214373058,0.225378305,0,0,0.000560452,0,24.92498558,26,0.34,-0.34,-0.9,-1.14,107.36106196423
"195","Innu","Morus bassanus","Northern Gannet","Mon.2",1,"Morus bassanus","Morus","Sulidae","Suliformes","Morus bassanus","Morus","Sulidae","Pelecaniformes","Morus bassanus","Morus bassanus",98.7,98,24.8,32,60,485.8,300.5,183.5,62.1,206.2,2998.7,2.35,3.01,7.34841673957953,-0.098905583971704,0,89.05,1.52,3,1.65,3,1.77,0.157262011,0.689649861,0.017719359,0,0,0,39.03447765,25.5,0.6,-0.03,1.77,-1.18,0
"196","Innu","Nannopterum auritum","Double-crested Cormorant","Mon.3",2,"Nannopterum auritum","Nannopterum","Phalacrocoracidae","Suliformes","Phalacrocorax auritus","Phalacrocorax","Phalacrocoracidae","Pelecaniformes","Nannopterum auritum","Phalacrocorax auritus",68.2,49.8,12,17,64.2,311.8,126.8,185,40.8,154.2,1806.5,0.64,-0.7,5.41280543245002,0.0523509076004257,0.32440322285478,87.26,1.46,2,0.43,1,-0.78,0.496975455,0.05874901,0.012383215,3.17e-05,0,0.00101346,28.52999429,48,0.63,0,-0.22,0.7,87.2602886682998
"197","Innu","Botaurus lentiginosus","American Bittern","Mon.4",1,"Botaurus lentiginosus","Botaurus","Ardeidae","Pelecaniformes","Botaurus lentiginosus","Botaurus","Ardeidae","Ciconiiformes","Botaurus lentiginosus","Botaurus lentiginosus",82.4,58.6,10.7,15.2,89.7,270.8,84.7,180.1,32,88.6,706,1.68,1.56,5.30359129708136,0.378804547297094,0,100.68,1.86,4,2.88,4,3.05,0.200099399,0.09849955,0.019335448,2.37e-05,0.001869613,0,23.8760809,47,0.4,-0.28,-1.1,0.61,0
